(5,2,0,0)
(30.5,94.0,0.0,3)
(97.5,157.5,0.0,5)
(155.5,221.0,0.0,3)
(221.0,273.0,0.0,1)
(271.0,324.0,0.0,3)
(330.5,24.0,0.0,3)
(23.0,87.0,1.0,5)
(90.5,142.0,1.0,1)
(140.5,198.0,1.0,3)
(205.0,257.0,1.0,3)
(257.5,314.0,1.0,5)
(314.0,9.0,1.0,1)
(8.5,80.5,2.0,3)
(81.0,136.5,2.0,3)
(137.0,205.0,2.0,5)
(206.5,0,2.0,1)
(215.5,0,2.0,5)
(227.5,0,2.0,1)
(240.0,0,2.0,5)
(255.0,0,2.0,1)
(269.0,0,2.0,5)
(282.0,0,2.0,1)
(297.0,0,2.0,5)
(312.0,0,2.0,1)
(327.5,0,2.0,5)
(342.5,0,2.0,1)
(356.0,0,2.0,5)
(10.5,0,3.0,1)
(25.0,0,3.0,5)
(41.0,0,3.0,1)
(55.0,0,3.0,5)
(69.5,0,3.0,1)
(84.0,0,3.0,5)
(98.5,0,3.0,1)
(113.5,0,3.0,5)
(128.5,0,3.0,1)
(142.5,0,3.0,5)
(158.0,0,3.0,1)
(171.5,0,3.0,5)
(186.0,0,3.0,1)
(200.0,0,3.0,5)
(215.0,0,3.0,1)
(229.5,0,3.0,5)
(243.0,0,3.0,1)
(257.5,0,3.0,5)
(272.5,0,3.0,1)
(285.0,0,3.0,5)
(304.5,0,3.0,1)
(317.0,0,3.0,1)
(326.0,0,3.0,3)
(338.0,0,3.0,5)
(351.5,0,3.0,3)
(4.5,0,4.0,5)
(12.5,0,4.0,3)
(20.0,0,4.0,3)
(30.5,0,4.0,3)
(42.5,0,4.0,3)
(54.0,0,4.0,4)
(64.5,0,4.0,2)
(79.5,0,4.0,4)
(87.0,0,4.0,5)
(89.0,0,4.0,3)
(90.0,0,4.0,3)
(99.5,0,4.0,5)
(111.0,0,4.0,5)
(123.0,0,4.0,3)
(129.5,0,4.0,1)
(136.5,0,4.0,3)
(147.5,0,4.0,3)
(157.0,0,4.0,3)
(170.0,0,4.0,3)
(181.5,0,4.0,5)
(193.5,0,4.0,3)
(202.0,0,4.0,1)
(206.0,0,4.0,3)
(215.0,0,4.0,5)
(227.0,0,4.0,3)
(240.0,0,4.0,5)
(246.0,0,4.0,5)
(253.0,0,4.0,5)
(265.0,0,4.0,3)
(277.5,0,4.0,5)
(288.0,0,4.0,3)
(298.0,0,4.0,1)
(312.0,0,4.0,3)
(320.5,0,4.0,2)
(336.0,0,4.0,4)
(345.0,0,4.0,4)
(358.5,0,4.0,4)
(5.5,0,5.0,4)
(11.5,0,5.0,4)
(22.0,0,5.0,4)
(33.5,0,5.0,4)
(43.0,0,5.0,4)
(55.0,0,5.0,3)
(67.5,0,5.0,5)
(81.5,0,5.0,3)
(96.5,0,5.0,5)
(112.0,0,5.0,3)
(127.0,0,5.0,5)
(141.5,0,5.0,3)
(155.5,0,5.0,5)
(171.5,0,5.0,3)
(185.0,0,5.0,5)
(198.5,0,5.0,3)
(213.0,0,5.0,5)
(228.0,0,5.0,3)
(243.5,0,5.0,5)
(258.0,0,5.0,3)
(272.0,0,5.0,5)
(287.0,0,5.0,3)
(302.5,0,5.0,5)
(317.5,0,5.0,3)
(332.0,0,5.0,5)
(346.5,0,5.0,3)
(0.0,0,6.0,5)
(15.0,0,6.0,3)
(29.5,0,6.0,5)
(43.0,0,6.0,3)
(57.5,0,6.0,5)
(71.5,0,6.0,3)
(86.5,0,6.0,5)
(101.5,0,6.0,3)
(116.5,0,6.0,5)
(131.5,0,6.0,3)
(145.0,0,6.0,5)
(159.5,0,6.0,3)
(174.0,0,6.0,5)
(187.0,0,6.0,3)
(195.5,0,6.0,5)
(203.0,0,6.0,3)
(219.0,0,6.0,3)
(234.0,0,6.0,5)
(246.5,0,6.0,3)
(255.0,0,6.0,5)
(264.5,0,6.0,3)
(279.0,0,6.0,5)
(292.5,0,6.0,3)
(300.5,0,6.0,5)
(304.0,0,6.0,5)
(312.5,0,6.0,3)
(322.5,0,6.0,5)
(336.0,0,6.0,3)
(352.0,0,6.0,4)
(6.0,0,7.0,2)
(21.0,0,7.0,4)
(36.0,0,7.0,2)
(50.0,0,7.0,4)
(65.0,0,7.0,2)
(79.0,0,7.0,4)
(94.5,0,7.0,2)
(108.0,0,7.0,4)
(123.5,0,7.0,2)
(138.0,0,7.0,4)
(152.0,0,7.0,2)
(166.5,0,7.0,4)
(183.0,0,7.0,2)
(196.0,0,7.0,4)
(211.0,0,7.0,2)
(225.0,0,7.0,4)
(239.0,0,7.0,2)
(253.5,0,7.0,4)
(268.5,0,7.0,2)
(283.0,0,7.0,4)
(298.5,0,7.0,2)
(312.5,0,7.0,4)
(326.5,0,7.0,2)
(335.5,0,7.0,1)
(347.0,0,7.0,3)
(352.0,0,7.0,3)
(3.0,0,8.0,1)
(12.0,0,8.0,3)
(19.0,0,8.0,3)
(26.5,0,8.0,2)
(41.5,0,8.0,4)
(56.5,0,8.0,2)
(71.0,0,8.0,4)
(83.5,0,8.0,2)
(95.0,0,8.0,1)
(101.0,0,8.0,3)
(110.0,0,8.0,3)
(114.0,0,8.0,3)
(122.5,0,8.0,1)
(129.0,0,8.0,3)
(143.5,0,8.0,2)
(159.5,0,8.0,4)
(173.0,0,8.0,2)
(187.5,0,8.0,4)
(202.5,0,8.0,2)
(215.5,0,8.0,4)
(232.0,0,8.0,2)
(245.5,0,8.0,4)
(260.5,0,8.0,2)
(274.5,0,8.0,4)
(290.0,0,8.0,2)
(303.5,0,8.0,4)
(318.0,0,8.0,2)
(332.0,0,8.0,4)
(346.5,0,8.0,2)
(2.0,0,9.0,4)
(17.0,0,9.0,2)
(31.0,0,9.0,4)
(46.5,0,9.0,2)
(59.5,0,9.0,4)
(72.5,0,9.0,2)
(82.5,0,9.0,1)
(93.5,0,9.0,3)
(104.0,0,9.0,5)
(111.0,0,9.0,3)
(118.5,0,9.0,5)
(131.0,0,9.0,2)
(147.5,0,9.0,4)
(161.5,0,9.0,2)
(176.5,0,9.0,4)
(190.5,0,9.0,2)
(200.5,0,9.0,1)
(210.5,0,9.0,3)
(220.0,0,9.0,5)
(229.5,0,9.0,3)
(235.5,0,9.0,3)
(246.5,0,9.0,2)
(262.0,0,9.0,4)
(279.0,0,9.0,2)
(294.5,0,9.0,4)
(310.5,0,9.0,2)
(324.0,0,9.0,4)
(338.0,0,9.0,2)
(352.5,0,9.0,4)
(7.5,0,10.0,2)
(22.0,0,10.0,4)
(37.5,0,10.0,2)
(50.5,0,10.0,4)
(66.5,0,10.0,2)
(80.5,0,10.0,4)
(95.0,0,10.0,2)
(111.0,0,10.0,4)
(126.5,0,10.0,2)
(141.5,0,10.0,4)
