(5,2,0,0)
(118.0,0,0.0,3)
(191.0,251.5,0.0,4)
(259.0,0,0.0,3)
(332.5,0,0.0,1)
(47.0,0,1.0,3)
(116.0,183.0,1.0,2)
(192.0,198.5,1.0,2)
(262.0,0,1.0,3)
(297.0,0,1.0,1)
(335.0,0,1.0,3)
(9.5,0,2.0,5)
(46.0,0,2.0,5)
(55.0,0,2.0,3)
(59.0,0,2.0,5)
(82.5,0,2.0,5)
(92.5,0,2.0,3)
(96.0,0,2.0,5)
(118.5,0,2.0,3)
(128.0,0,2.0,1)
(132.0,0,2.0,3)
(158.0,0,2.0,1)
(195.0,0,2.0,3)
(205.5,0,2.0,2)
(225.5,0,2.0,3)
(235.0,0,2.0,1)
(239.0,0,2.0,3)
(261.5,0,2.0,5)
(271.5,0,2.0,3)
(276.5,0,2.0,5)
(297.0,0,2.0,5)
(308.5,0,2.0,3)
(313.0,0,2.0,5)
(337.5,0,2.0,3)
(344.5,0,2.0,1)
(348.5,0,2.0,3)
(11.0,0,3.0,3)
(19.0,0,3.0,1)
(24.0,0,3.0,3)
(47.0,0,3.0,2)
(58.5,0,3.0,1)
(81.5,0,3.0,3)
(129.0,0,3.0,1)
(152.5,0,3.0,3)
(191.5,0,3.0,5)
(222.0,0,3.0,3)
(261.5,0,3.0,5)
(295.5,0,3.0,3)
(333.0,0,3.0,4)
(7.5,0,4.0,3)
(62.0,0,4.0,2)
(93.5,0,4.0,1)
(120.5,0,4.0,2)
(148.5,0,4.0,3)
(189.5,0,4.0,3)
(227.0,0,4.0,5)
(262.5,0,4.0,4)
(294.0,0,4.0,3)
(346.5,0,4.0,3)
(7.5,0,5.0,5)
(39.0,0,5.0,3)
(47.0,0,5.0,3)
(57.0,0,5.0,3)
(65.5,0,5.0,3)
(74.0,0,5.0,3)
(78.5,0,5.0,3)
(88.0,0,5.0,3)
(114.0,0,5.0,5)
(120.5,0,5.0,3)
(131.5,0,5.0,1)
(142.5,0,5.0,3)
(154.5,0,5.0,3)
(168.0,0,5.0,4)
(180.0,0,5.0,1)
(191.0,0,5.0,3)
(199.0,0,5.0,3)
(208.0,0,5.0,1)
(216.0,0,5.0,3)
(223.5,0,5.0,1)
(242.5,0,5.0,1)
(252.0,0,5.0,3)
(263.5,0,5.0,4)
(272.0,0,5.0,4)
(275.5,0,5.0,4)
(284.5,0,5.0,4)
(297.0,0,5.0,4)
(305.5,0,5.0,4)
(310.0,0,5.0,4)
(323.0,0,5.0,4)
(335.0,0,5.0,2)
(345.0,0,5.0,2)
(348.0,0,5.0,2)
(358.5,0,5.0,2)
(9.0,0,6.0,2)
(37.5,0,6.0,2)
(48.0,0,6.0,2)
(56.0,0,6.0,2)
(60.0,0,6.0,2)
(71.0,0,6.0,2)
(81.5,0,6.0,2)
(90.5,0,6.0,2)
(96.0,0,6.0,2)
(105.0,0,6.0,2)
(118.5,158.0,6.0,2)
(163.0,0,6.0,3)
(172.5,0,6.0,3)
(182.0,0,6.0,3)
(190.5,0,6.0,5)
(203.5,0,6.0,3)
(216.5,0,6.0,5)
(225.5,0,6.0,5)
(253.0,0,6.0,5)
(261.5,0,6.0,3)
(271.0,0,6.0,5)
(286.0,0,6.0,3)
(298.0,0,6.0,1)
(302.0,0,6.0,3)
(313.0,0,6.0,3)
(333.0,342.5,6.0,4)
(345.0,353.0,6.0,4)
(1.0,4.5,7.0,4)
(11.5,18.5,7.0,4)
(24.0,35.0,7.0,4)
(39.5,43.0,7.0,4)
(47.5,56.0,7.0,4)
(59.5,67.0,7.0,4)
(73.5,77.0,7.0,4)
(83.5,101.5,7.0,4)
(111.0,0,7.0,5)
(130.0,0,7.0,4)
(142.5,0,7.0,3)
(153.5,0,7.0,1)
(165.0,0,7.0,3)
(188.0,0,7.0,1)
(198.0,0,7.0,3)
(206.0,0,7.0,5)
(216.0,0,7.0,3)
(227.0,0,7.0,1)
(238.5,0,7.0,3)
(259.5,0,7.0,1)
(270.5,0,7.0,1)
(275.0,0,7.0,1)
(289.5,0,7.0,3)
(299.0,0,7.0,1)
(307.0,0,7.0,3)
(319.0,0,7.0,4)
(326.5,0,7.0,5)
(335.0,0,7.0,3)
(344.5,0,7.0,3)
(22.0,0,8.0,3)
(31.0,0,8.0,1)
(38.0,0,8.0,3)
(49.0,109.5,8.0,2)
(121.0,0,8.0,3)
(148.5,0,8.0,1)
(190.5,219.0,8.0,4)
(228.5,261.0,8.0,3)
(262.0,304.0,8.0,1)
(334.0,13.5,8.0,4)
(114.5,190.5,9.0,2)
(262.0,0,9.0,3)
(301.0,0,9.0,1)
(334.5,0,9.0,3)
(15.5,0,10.0,5)
(50.0,0,10.0,3)
(82.0,0,10.0,1)
(117.5,0,10.0,1)
(156.5,0,10.0,3)
(192.5,0,10.0,3)
(228.5,0,10.0,4)
(261.5,0,10.0,4)
(300.0,0,10.0,2)
(336.5,0,10.0,3)
(4.5,0,11.0,5)
(50.0,0,11.0,3)
(134.5,0,11.0,3)
(152.5,0,11.0,1)
(190.5,0,11.0,3)
(200.0,0,11.0,1)
(204.5,0,11.0,3)
(216.5,0,11.0,5)
(222.0,0,11.0,3)
(261.5,0,11.0,3)
(270.5,0,11.0,3)
(280.0,0,11.0,3)
(293.5,0,11.0,4)
(307.5,0,11.0,3)
(315.0,0,11.0,3)
(324.0,0,11.0,3)
(337.0,0,11.0,4)
(344.5,0,11.0,4)
(353.0,0,11.0,4)
(1.5,0,12.0,4)
(6.5,0,12.0,4)
(56.0,0,12.0,1)
(63.5,0,12.0,2)
(76.5,0,12.0,2)
(81.0,0,12.0,3)
(91.0,0,12.0,5)
(97.5,0,12.0,3)
(109.0,0,12.0,1)
(115.0,0,12.0,3)
(120.5,0,12.0,5)
(121.5,0,12.0,3)
(129.5,0,12.0,3)
(138.5,0,12.0,5)
(145.0,0,12.0,3)
(153.0,0,12.0,1)
(161.0,0,12.0,3)
(191.5,0,12.0,2)
(199.5,0,12.0,5)
(203.0,0,12.0,1)
(216.5,0,12.0,5)
(225.0,0,12.0,3)
(235.0,0,12.0,1)
(240.0,0,12.0,3)
(250.5,0,12.0,3)
(262.0,0,12.0,5)
(271.0,0,12.0,3)
(279.5,0,12.0,1)
(288.5,0,12.0,3)
(296.5,0,12.0,3)
(321.0,0,12.0,3)
(330.0,0,12.0,5)
(344.0,0,12.0,3)
(351.0,0,12.0,3)
(1.0,0,13.0,1)
(12.0,0,13.0,3)
(22.0,0,13.0,4)
(35.0,0,13.0,1)
(46.0,0,13.0,3)
(55.5,0,13.0,5)
(59.0,0,13.0,3)
(69.0,0,13.0,1)
(80.5,0,13.0,3)
(109.5,0,13.0,5)
(119.5,0,13.0,3)
(128.5,0,13.0,1)
(132.0,0,13.0,3)
(144.0,0,13.0,5)
(154.5,0,13.0,3)
(163.5,0,13.0,3)
(168.0,0,13.0,3)
(178.5,0,13.0,5)
(192.5,0,13.0,1)
(235.5,0,13.0,3)
(244.0,0,13.0,5)
(253.5,0,13.0,3)
(264.0,0,13.0,2)
(276.0,0,13.0,5)
(289.5,0,13.0,3)
(298.5,0,13.0,1)
(325.0,0,13.0,1)
(334.0,0,13.0,3)
(347.0,0,13.0,4)
(0.0,0,14.0,1)
(12.0,0,14.0,3)
(18.0,0,14.0,5)
(25.0,0,14.0,3)
(48.0,0,14.0,1)
(57.0,0,14.0,1)
(61.0,0,14.0,1)
(72.5,0,14.0,3)
(82.0,0,14.0,3)
(93.0,0,14.0,5)
(109.5,0,14.0,3)
(118.0,0,14.0,1)
(131.5,0,14.0,3)
(144.0,0,14.0,3)
(155.5,0,14.0,4)
(189.0,0,14.0,3)
(202.5,0,14.0,1)
(216.5,0,14.0,3)
(227.5,0,14.0,2)
(240.0,0,14.0,3)
(262.0,0,14.0,3)
(274.5,0,14.0,3)
(290.0,0,14.0,5)
(298.5,0,14.0,3)
(311.5,0,14.0,4)
(333.0,0,14.0,3)
(341.5,0,14.0,3)
(346.0,0,14.0,3)
(1.5,0,15.0,3)
(27.5,0,15.0,3)
(47.0,0,15.0,2)
(94.0,0,15.0,3)
(102.0,0,15.0,1)
(109.5,0,15.0,3)
(120.5,191.0,15.0,2)
(262.5,329.5,15.0,1)
(334.0,46.0,15.0,4)
(189.5,263.0,16.0,2)
(335.5,0,16.0,3)
(13.0,0,17.0,5)
(48.5,0,17.0,3)
(84.0,0,17.0,2)
(118.0,0,17.0,2)
(154.5,0,17.0,4)
(190.0,0,17.0,3)
(227.5,0,17.0,1)
(263.5,0,17.0,3)
(297.5,0,17.0,5)
(333.5,0,17.0,4)
(12.0,0,18.0,4)
(49.5,0,18.0,2)
(79.5,0,18.0,3)
(120.5,0,18.0,3)
(199.0,227.0,18.0,3)
(245.0,246.0,18.0,2)
(260.0,273.5,18.0,1)
(297.0,315.0,18.0,2)
(9.0,46.0,19.0,4)
(156.5,173.0,19.0,4)
(223.5,244.0,19.0,4)
(296.5,315.0,19.0,4)
(333.5,50.0,19.0,1)
(172.5,0,20.0,3)
(189.0,0,20.0,1)
(191.5,0,20.0,3)
(217.0,0,20.0,5)
(227.0,0,20.0,3)
(241.5,0,20.0,4)
(250.5,0,20.0,1)
(255.5,0,20.0,3)
(270.5,0,20.0,1)
(274.5,0,20.0,3)
(300.0,0,20.0,4)
(311.0,0,20.0,2)
(326.5,0,20.0,1)
(334.5,0,20.0,5)
(357.0,0,20.0,1)
(0.5,0,21.0,3)
(25.0,0,21.0,4)
(37.5,0,21.0,1)
(51.5,0,21.0,4)
(59.5,0,21.0,3)
(67.5,0,21.0,3)
(77.5,0,21.0,1)
(87.0,0,21.0,2)
(92.5,0,21.0,3)
(104.5,0,21.0,5)
(113.5,0,21.0,3)
(124.5,0,21.0,1)
(129.0,0,21.0,3)
(136.5,0,21.0,5)
(148.5,0,21.0,3)
(162.0,0,21.0,1)
(166.5,0,21.0,3)
(174.0,0,21.0,5)
(193.0,0,21.0,5)
(215.0,0,21.0,3)
(240.0,0,21.0,2)
(277.5,0,21.0,4)
(318.0,0,21.0,3)
(359.5,0,21.0,1)
(43.0,0,22.0,3)
(87.0,0,22.0,5)
(95.5,0,22.0,3)
(104.0,0,22.0,1)
(116.0,0,22.0,4)
(124.0,0,22.0,3)
(130.5,0,22.0,1)
(147.0,0,22.0,3)
(152.5,0,22.0,5)
(155.0,0,22.0,3)
(161.5,0,22.0,5)
(181.5,0,22.0,4)
(191.5,0,22.0,3)
(201.5,0,22.0,1)
(216.0,0,22.0,4)
(230.0,0,22.0,1)
(237.0,0,22.0,2)
(264.0,0,22.0,4)
(270.5,0,22.0,3)
(277.5,0,22.0,1)
(285.0,0,22.0,3)
(298.0,0,22.0,4)
(314.5,0,22.0,1)
(319.5,0,22.0,1)
(339.5,0,22.0,3)
(348.5,0,22.0,1)
(356.0,0,22.0,3)
(11.0,0,23.0,4)
(20.0,0,23.0,1)
(24.5,0,23.0,3)
(41.0,0,23.0,1)
(56.0,0,23.0,4)
(76.0,0,23.0,2)
(85.0,0,23.0,3)
(109.5,0,23.0,3)
(121.5,0,23.0,1)
(132.0,0,23.0,3)
(143.0,0,23.0,3)
(152.0,0,23.0,5)
(163.5,0,23.0,3)
