(5,0,0,0)
(16.0,0,0.0,3)
(54.5,70.0,0.0,3)
(86.0,101.0,0.0,5)
(104.0,148.5,0.0,3)
(150.5,212.0,0.0,1)
(216.5,232.0,0.0,3)
(235.0,291.0,0.0,5)
(298.5,306.0,0.0,3)
(311.0,0,0.0,5)
(316.5,0,0.0,3)
(331.0,0,0.0,1)
(347.0,0,0.0,3)
(3.5,0,1.0,1)
(67.0,0,1.0,1)
(75.5,0,1.0,3)
(83.0,0,1.0,5)
(133.5,0,1.0,1)
(141.5,0,1.0,3)
(149.0,0,1.0,5)
(198.5,0,1.0,1)
(206.5,0,1.0,3)
(215.0,0,1.0,1)
(230.5,0,1.0,5)
(247.5,0,1.0,1)
(262.0,0,1.0,5)
(328.5,0,1.0,1)
(337.0,0,1.0,3)
(344.5,0,1.0,5)
(32.5,0,2.0,1)
(40.5,0,2.0,3)
(47.5,0,2.0,5)
(103.0,0,2.0,3)
(119.0,0,2.0,3)
(135.0,0,2.0,3)
(151.0,0,2.0,3)
(167.5,0,2.0,3)
(183.0,0,2.0,5)
(199.5,0,2.0,3)
(216.0,0,2.0,5)
(232.5,0,2.0,3)
(249.0,0,2.0,5)
(265.5,0,2.0,3)
(273.0,0,2.0,3)
(282.5,0,2.0,1)
(298.5,0,2.0,3)
(312.5,0,2.0,5)
(330.0,0,2.0,3)
(346.5,0,2.0,1)
(2.5,0,3.0,3)
(18.0,0,3.0,5)
(35.0,0,3.0,3)
(51.0,0,3.0,5)
(68.5,0,3.0,3)
(84.5,0,3.0,5)
(101.5,0,3.0,3)
(118.0,0,3.0,5)
(133.5,0,3.0,3)
(149.5,0,3.0,5)
(165.5,0,3.0,3)
(180.5,0,3.0,5)
(198.0,0,3.0,3)
(215.5,0,3.0,5)
(232.5,0,3.0,3)
(247.0,0,3.0,5)
(262.0,0,3.0,3)
(280.5,0,3.0,3)
(312.5,0,3.0,3)
(345.5,0,3.0,3)
(17.0,0,4.0,3)
