(5,1,0,0)
(104.5,0,0.0,3)
(187.5,0,0.0,5)
(260.5,0,0.0,1)
(303.0,0,0.0,2)
(341.5,0,0.0,4)
(57.0,0,1.0,3)
(140.5,0,1.0,1)
(214.0,0,1.0,3)
(292.0,0,1.0,4)
(6.0,0,2.0,3)
(42.5,0,2.0,5)
(62.5,0,2.0,3)
(82.5,0,2.0,1)
(129.5,0,2.0,1)
(139.5,0,2.0,2)
(154.0,0,2.0,3)
(191.0,0,2.0,3)
(231.5,0,2.0,2)
(275.5,0,2.0,3)
(287.0,0,2.0,5)
(302.0,0,2.0,3)
(334.5,0,2.0,3)
(357.0,0,2.0,5)
(16.5,0,3.0,4)
(63.0,0,3.0,3)
(73.0,0,3.0,1)
(87.0,0,3.0,3)
(122.0,0,3.0,4)
(159.5,0,3.0,3)
(232.5,0,3.0,1)
(249.5,0,3.0,3)
(269.0,0,3.0,1)
(285.0,0,3.0,2)
(303.0,0,3.0,3)
(321.0,0,3.0,5)
(340.5,0,3.0,3)
(357.5,0,3.0,4)
(14.5,0,4.0,3)
(33.0,0,4.0,1)
(49.5,0,4.0,3)
(66.5,0,4.0,5)
(84.5,0,4.0,2)
(158.5,0,4.0,4)
(226.0,0,4.0,4)
(243.0,0,4.0,3)
(263.0,0,4.0,1)
(279.0,0,4.0,3)
(297.0,0,4.0,3)
(312.0,0,4.0,5)
(330.0,0,4.0,3)
(349.5,0,4.0,4)
(6.5,0,5.0,3)
(22.0,0,5.0,1)
(40.5,0,5.0,3)
(60.5,0,5.0,1)
(78.5,0,5.0,2)
(94.5,0,5.0,3)
(114.5,0,5.0,3)
(132.0,0,5.0,3)
(150.5,0,5.0,5)
(168.5,0,5.0,3)
(186.0,0,5.0,5)
(202.5,0,5.0,3)
(220.5,0,5.0,1)
(239.0,0,5.0,3)
(258.0,0,5.0,3)
(277.5,0,5.0,2)
(293.0,0,5.0,1)
(310.0,0,5.0,3)
(328.5,0,5.0,3)
(348.0,0,5.0,4)
(4.5,0,6.0,3)
(22.5,0,6.0,5)
(41.0,0,6.0,3)
(59.0,0,6.0,4)
(77.0,0,6.0,5)
(95.5,0,6.0,5)
(113.0,0,6.0,3)
(130.0,0,6.0,3)
(147.5,0,6.0,1)
(164.5,0,6.0,3)
(184.0,0,6.0,1)
(202.0,0,6.0,5)
(218.0,0,6.0,3)
(290.0,0,6.0,2)
(306.5,0,6.0,2)
(0.5,0,7.0,4)
(16.0,0,7.0,4)
(69.0,0,7.0,3)
(86.0,0,7.0,3)
(137.0,0,7.0,1)
(154.0,0,7.0,3)
(206.5,0,7.0,3)
(223.5,0,7.0,5)
(277.5,0,7.0,4)
(295.0,0,7.0,3)
(346.5,0,7.0,3)
(3.0,0,8.0,2)
(56.5,0,8.0,3)
(123.5,0,8.0,1)
(183.0,0,8.0,2)
(265.5,0,8.0,3)
(306.0,0,8.0,4)
(337.0,0,8.0,3)
(44.5,0,9.0,5)
(103.5,0,9.0,4)
(185.0,0,9.0,3)
(222.5,0,9.0,1)
(258.0,0,9.0,2)
(327.5,0,9.0,3)
(37.0,0,10.0,3)
(104.5,0,10.0,5)
(176.0,0,10.0,4)
(245.5,0,10.0,2)
(313.5,0,10.0,2)
(23.5,0,11.0,1)
(92.5,0,11.0,2)
(161.0,0,11.0,4)
(235.5,0,11.0,3)
(304.5,0,11.0,5)
(15.0,0,12.0,3)
(33.0,0,12.0,5)
(85.5,0,12.0,4)
(159.0,0,12.0,1)
(176.5,0,12.0,3)
(228.0,0,12.0,2)
(244.0,0,12.0,2)
(297.0,0,12.0,3)
