(5,0,0,0)
(70.0,265.0,0.0,3)
(277.0,0,0.0,1)
(324.5,0,0.0,3)
(16.5,0,1.0,5)
(72.5,0,1.0,3)
(124.0,205.0,1.0,1)
(229.5,313.5,1.0,3)
(331.0,45.0,1.0,5)
(54.5,72.5,2.0,3)
(79.5,0,2.0,3)
(92.0,0,2.0,3)
(104.0,0,2.0,3)
(111.5,0,2.0,5)
(117.5,0,2.0,3)
(131.0,0,2.0,3)
(136.5,0,2.0,5)
(141.0,0,2.0,3)
(148.0,0,2.0,4)
(152.0,0,2.0,5)
(159.5,0,2.0,4)
(163.0,0,2.0,3)
(182.0,0,2.0,3)
(194.0,0,2.0,3)
(206.5,0,2.0,3)
(220.5,0,2.0,3)
(233.0,0,2.0,1)
(245.0,0,2.0,3)
(258.5,0,2.0,1)
(272.0,0,2.0,3)
(285.0,0,2.0,1)
(296.5,0,2.0,3)
