(5,1,0,0)
(88.5,0,0.0,2)
(159.0,0,0.0,2)
(229.5,0,0.0,3)
(262.0,0,0.0,4)
(331.5,0,0.0,3)
(7.5,0,1.0,5)
(42.0,0,1.0,3)
(77.5,0,1.0,1)
(111.5,0,1.0,2)
(149.0,0,1.0,4)
(183.0,0,1.0,3)
(217.5,0,1.0,3)
(292.5,0,1.0,5)
(308.0,0,1.0,3)
(313.5,0,1.0,3)
(343.0,0,1.0,3)
(349.5,0,1.0,3)
(19.5,0,2.0,1)
(25.5,0,2.0,1)
(54.0,0,2.0,1)
(59.5,0,2.0,1)
(90.5,0,2.0,3)
(97.5,0,2.0,1)
(127.5,0,2.0,3)
(133.0,0,2.0,3)
(161.5,0,2.0,5)
(167.5,0,2.0,5)
(249.5,0,2.0,3)
(286.0,0,2.0,1)
(303.0,0,2.0,3)
(322.0,0,2.0,2)
(356.0,0,2.0,3)
(11.0,0,3.0,5)
(31.5,0,3.0,4)
(65.5,0,3.0,3)
(81.0,0,3.0,5)
(100.0,0,3.0,4)
(135.0,0,3.0,3)
(151.5,0,3.0,1)
(169.5,0,3.0,2)
(205.0,0,3.0,1)
(220.5,0,3.0,3)
(239.5,0,3.0,2)
(273.5,0,3.0,3)
(290.5,0,3.0,5)
(311.5,0,3.0,4)
(345.5,0,3.0,3)
(1.0,0,4.0,4)
(20.5,0,4.0,5)
(90.0,0,4.0,3)
(137.0,0,4.0,3)
(145.0,0,4.0,3)
(154.0,0,4.0,3)
(173.0,0,4.0,1)
(181.0,0,4.0,3)
(189.0,0,4.0,1)
(241.0,0,4.0,3)
(250.0,0,4.0,3)
(258.5,0,4.0,3)
(277.0,0,4.0,5)
(285.0,0,4.0,5)
(293.5,0,4.0,5)
(313.0,0,4.0,3)
(321.0,0,4.0,3)
(330.0,0,4.0,3)
(20.5,0,5.0,5)
(29.0,0,5.0,3)
(38.0,0,5.0,5)
(55.5,0,5.0,5)
(65.5,0,5.0,3)
(73.5,0,5.0,3)
(94.0,0,5.0,3)
(101.5,0,5.0,1)
(108.5,0,5.0,3)
(159.0,0,5.0,1)
(169.5,0,5.0,3)
(176.0,0,5.0,5)
(198.0,0,5.0,1)
(205.0,0,5.0,3)
(213.0,0,5.0,3)
(291.0,0,5.0,2)
(2.5,0,6.0,3)
(71.5,0,6.0,1)
(180.0,0,6.0,4)
(246.5,0,6.0,3)
(299.5,0,6.0,5)
(336.0,0,6.0,3)
(341.0,0,6.0,3)
(10.0,0,7.0,1)
(15.5,0,7.0,1)
(45.5,0,7.0,3)
(51.0,0,7.0,3)
(82.0,0,7.0,5)
(87.0,0,7.0,5)
(116.5,0,7.0,3)
(121.5,0,7.0,3)
(205.5,0,7.0,3)
(276.0,0,7.0,1)
(346.5,17.0,7.0,2)
(57.5,0,8.0,3)
(128.5,156.5,8.0,4)
(197.0,0,8.0,3)
(265.5,0,8.0,5)
(338.0,0,8.0,3)
(13.0,0,9.0,1)
(48.0,0,9.0,2)
(102.0,0,9.0,4)
(137.0,0,9.0,3)
(171.5,0,9.0,3)
(206.5,0,9.0,1)
(240.0,0,9.0,1)
(275.5,0,9.0,2)
(310.0,0,9.0,3)
(345.0,0,9.0,2)
(15.0,0,10.0,3)
(54.0,0,10.0,4)
(89.5,0,10.0,4)
(126.0,0,10.0,4)
(158.5,0,10.0,5)
(248.5,0,10.0,2)
(31.0,0,11.0,4)
(100.0,0,11.0,1)
(118.0,0,11.0,3)
(135.0,0,11.0,5)
(208.5,0,11.0,2)
(260.5,0,11.0,4)
(294.5,0,11.0,3)
(329.0,0,11.0,5)
(5.0,0,12.0,3)
(41.0,0,12.0,3)
(49.5,0,12.0,3)
(77.0,0,12.0,5)
(82.0,0,12.0,5)
