(3,1,0,0)
(134.0,177.5,0.0,1)
(189.5,190.5,0.0,3)
(209.0,253.0,0.0,1)
(262.0,0,0.0,3)
(280.0,324.0,0.0,1)
(334.0,0,0.0,3)
(350.0,36.0,0.0,5)
(47.5,0,1.0,3)
(66.0,114.5,1.0,5)
(120.5,0,1.0,3)
(136.5,184.5,1.0,5)
(192.0,0,1.0,3)
(208.5,256.5,1.0,3)
(265.5,0,1.0,1)
(282.0,323.0,1.0,3)
(331.5,0,1.0,5)
(353.0,50.0,1.0,3)
(64.0,128.5,2.0,1)
(135.5,194.5,2.0,5)
(205.5,272.0,2.0,5)
(279.5,342.0,2.0,3)
(350.5,58.0,2.0,1)
(61.0,132.0,3.0,3)
(136.5,0,3.0,5)
(150.5,0,3.0,5)
(166.5,0,3.0,5)
(183.0,0,3.0,5)
(205.5,267.5,3.0,3)
(281.0,293.5,3.0,5)
(295.5,302.0,3.0,3)
(305.5,319.0,3.0,5)
(324.5,330.5,3.0,3)
(336.0,340.5,3.0,5)
(351.5,5.5,3.0,3)
(5.5,14.5,4.0,1)
(16.5,33.0,4.0,3)
(33.0,40.0,4.0,1)
(43.0,52.0,4.0,3)
(64.0,76.5,4.0,1)
(79.5,88.0,4.0,3)
(88.5,127.0,4.0,1)
(134.0,200.5,4.0,3)
(208.0,0,4.0,1)
(223.5,0,4.0,3)
(233.5,0,4.0,1)
(252.5,0,4.0,3)
(262.5,0,4.0,5)
(280.0,0,4.0,3)
(295.5,0,4.0,3)
(306.0,0,4.0,3)
(325.0,0,4.0,5)
(336.0,0,4.0,1)
(353.0,0,4.0,3)
(7.5,0,5.0,3)
(19.5,0,5.0,3)
(37.0,0,5.0,3)
(47.0,0,5.0,5)
(64.5,127.5,5.0,5)
(135.5,195.5,5.0,3)
(206.5,268.0,5.0,1)
(280.0,341.5,5.0,1)
(352.5,60.0,5.0,3)
(64.0,127.0,6.0,3)
(135.5,197.5,6.0,5)
(203.0,344.5,6.0,5)
(352.5,0,6.0,3)
(6.0,0,7.0,1)
(18.0,0,7.0,3)
(35.5,0,7.0,3)
(47.0,0,7.0,5)
(64.0,0,7.0,3)
(78.0,0,7.0,3)
(90.5,0,7.0,1)
(107.0,0,7.0,3)
(117.0,0,7.0,3)
(136.5,0,7.0,3)
(149.5,0,7.0,5)
(161.0,0,7.0,3)
(180.0,0,7.0,3)
(188.5,0,7.0,1)
(206.5,0,7.0,3)
(222.0,0,7.0,3)
(235.5,0,7.0,3)
(250.5,0,7.0,5)
(259.5,0,7.0,3)
(278.5,0,7.0,1)
(294.5,0,7.0,3)
(305.0,0,7.0,1)
(324.0,0,7.0,3)
(332.5,0,7.0,5)
(349.0,0,7.0,3)
(5.0,0,8.0,3)
(17.5,0,8.0,3)
(34.0,0,8.0,1)
(45.0,0,8.0,3)
(64.5,0,8.0,5)
(77.5,0,8.0,5)
(88.0,0,8.0,3)
(106.0,0,8.0,3)
(116.5,0,8.0,5)
(135.0,197.0,8.0,3)
(210.0,273.0,8.0,1)
(282.0,340.0,8.0,3)
(352.5,61.0,8.0,5)
(64.5,0,9.0,3)
(82.0,0,9.0,3)
(101.0,0,9.0,3)
(117.0,0,9.0,3)
(136.5,0,9.0,5)
(151.5,0,9.0,5)
(168.0,0,9.0,5)
(185.5,0,9.0,5)
(206.5,0,9.0,1)
(223.5,0,9.0,1)
(240.5,0,9.0,1)
(259.5,0,9.0,1)
(278.5,0,9.0,3)
(296.0,0,9.0,1)
(315.5,0,9.0,3)
(333.5,0,9.0,5)
(350.5,85.5,9.0,3)
(213.0,287.5,10.0,5)
(355.5,86.0,10.0,1)
(97.0,178.0,11.0,3)
(286.5,353.0,11.0,3)
(73.0,141.0,12.0,5)
(285.5,350.5,12.0,3)
(357.0,65.0,12.0,1)
(70.5,133.5,13.0,1)
(139.0,206.5,13.0,3)
(211.5,276.5,13.0,5)
(281.5,352.5,13.0,3)
(355.5,63.0,13.0,5)
(70.5,133.0,14.0,1)
(137.5,205.5,14.0,3)
(210.0,277.0,14.0,3)
(283.5,341.5,14.0,3)
(4.5,0,15.0,3)
(30.5,0,15.0,3)
(67.5,0,15.0,1)
(102.0,0,15.0,5)
(138.5,0,15.0,5)
(174.0,0,15.0,3)
(210.5,0,15.0,3)
(247.0,0,15.0,5)
(283.0,0,15.0,3)
(318.5,0,15.0,3)
(355.5,0,15.0,3)
(12.5,0,16.0,3)
(30.5,0,16.0,5)
(47.5,0,16.0,3)
(67.0,0,16.0,1)
(83.0,0,16.0,3)
(101.5,0,16.0,1)
(118.0,0,16.0,3)
(138.5,0,16.0,3)
(157.5,0,16.0,5)
(173.0,0,16.0,3)
(192.5,0,16.0,3)
(210.0,0,16.0,1)
(227.5,0,16.0,1)
(247.0,0,16.0,3)
(264.0,0,16.0,1)
(282.0,0,16.0,3)
(301.0,0,16.0,3)
(317.5,0,16.0,5)
(336.0,0,16.0,3)
(353.5,0,16.0,5)
(10.5,0,17.0,5)
(32.0,0,17.0,3)
(50.5,0,17.0,3)
(67.5,0,17.0,5)
(84.5,0,17.0,3)
(103.5,0,17.0,5)
(112.5,0,17.0,3)
(122.0,0,17.0,5)
(139.0,0,17.0,3)
(358.0,0,17.0,3)
(12.0,0,18.0,3)
(31.5,0,18.0,3)
(52.0,0,18.0,3)
(70.0,0,18.0,5)
(84.5,0,18.0,5)
(103.0,0,18.0,3)
(123.0,0,18.0,5)
(140.5,0,18.0,1)
(155.5,0,18.0,1)
(172.0,0,18.0,3)
(186.0,0,18.0,1)
(195.5,0,18.0,1)
(215.0,0,18.0,3)
(228.5,0,18.0,3)
(245.0,0,18.0,3)
(257.5,0,18.0,3)
(267.0,0,18.0,3)
(284.0,0,18.0,5)
(297.0,0,18.0,5)
(309.0,0,18.0,3)
(313.0,0,18.0,5)
(326.5,0,18.0,5)
(339.0,0,18.0,5)
(356.0,0,18.0,3)
(68.0,0,19.0,3)
(141.0,0,19.0,5)
(176.5,0,19.0,1)
(214.5,275.0,19.0,3)
(284.0,345.5,19.0,5)
(356.0,62.5,19.0,3)
(70.0,0,20.0,1)
(141.5,0,20.0,3)
(160.0,0,20.0,3)
